Kepler-836 b,"[['Kepler-781 b', 44.95528403592733], ['Kepler-765 b', 57.397420426240124], ['Kepler-799 b', 30.04035052322515], ['Kepler-738 b', 18.680320088717792], ['Kepler-736 b', 26.795672109904775], ['Kepler-346 c', 13.724577361030807]]"
Kepler-778 b,"[['Kepler-859 b', 24.529648681633287], ['Kepler-645 b', 32.290961202689246], ['Kepler-1511 b', 19.827231009960645]]"
Kepler-760 c,"[['Kepler-760 b', 0.0], ['Kepler-735 b', 39.99313879780987], ['Kepler-522 b', 33.467814431564456], ['Kepler-46 d', 30.1219515934596], ['Kepler-250 d', 20.099400221552578]]"
Kepler-818 b,"[['Kepler-789 b', 52.56742450508583], ['Kepler-1546 b', 49.16231271193848], ['Kepler-317 b', 17.85257167176091]]"
Kepler-755 c,"[['Kepler-755 b', 0.0], ['Kepler-159 c', 9.955514533088788]]"
Kepler-859 b,"[['Kepler-896 b', 53.56769521024069], ['Kepler-1615 b', 29.807553270937408], ['Kepler-1266 b', 18.761972065511358]]"
Kepler-1546 b,"[['Kepler-757 b', 25.14723851786848]]"
Kepler-816 b,"[['Kepler-752 b', 32.521098673292], ['Kepler-183 c', 23.80349134623038]]"
Kepler-757 b,"[['Kepler-857 b', 50.67835160730386], ['Kepler-899 b', 27.597228566690397], ['Kepler-713 b', 34.45961899442313], ['Kepler-692 b', 37.005173963579765], ['Kepler-1051 b', 22.702766604047895]]"
Kepler-857 b,"[['Kepler-855 b', 7.7080696286772055], ['Kepler-798 b', 59.312580866675916], ['Kepler-642 b', 24.363901774435828]]"
Kepler-797 b,"[['Kepler-749 b', 38.04448318311652], ['Kepler-582 b', 9.987393749041658], ['Kepler-1653 b', 10.473553737356024]]"
Kepler-799 b,"[['Kepler-800 b', 21.490034803425004]]"
Kepler-756 b,"[['Kepler-747 b', 24.905666342738247]]"
Kepler-935 b,"[['Kepler-744 b', 10.53973474448538], ['Kepler-461 b', 21.480529192848902], ['Kepler-326 d', 13.989081040510227], ['Kepler-283 c', 15.03624141546464]]"
Kepler-806 b,"[['Kepler-743 b', 9.571023360485428], ['Kepler-369 b', 15.677789654745004], ['Kepler-352 c', 14.430834843089553]]"
Kepler-1298 b,"[['Kepler-742 b', 20.43811936539809], ['Kepler-514 b', 16.737109709932067], ['Kepler-324 b', 16.726469418456656]]"
Kepler-781 b,"[['Kepler-841 b', 51.127075915174935], ['Kepler-259 c', 16.58165880707492], ['Kepler-1578 b', 22.428185585092905]]"
Kepler-76 b,"[['Kepler-75 b', 58.809599598635145], ['Kepler-631 b', 31.682342304319366], ['Kepler-377 c', 19.143590504552364], ['Kepler-371 b', 27.418747486199752]]"
Kepler-829 b,"[['Kepler-1554 b', 61.319339731871956], ['Kepler-723 b', 48.8773083196969]]"
Kepler-942 b,"[['Kepler-737 b', 25.64166996437303]]"
Kepler-752 b,"[['Kepler-1556 b', 71.58705057361163], ['Kepler-684 b', 23.202399265605187], ['Kepler-685 b', 74.68331743137902], ['Kepler-405 c', 26.407287763710915], ['Kepler-1569 b', 28.483840360512158]]"
Kepler-949 b,"[['Kepler-734 b', 22.158383179495484], ['Kepler-614 b', 2.548847100351071], ['Kepler-567 b', 19.846009344492995]]"
Kepler-994 b,"[['Kepler-732 c', 22.813116742180735], ['Kepler-398 d', 23.573594159605037], ['Kepler-220 e', 5.528466959015259]]"
Kepler-732 c,"[['Kepler-732 b', 0.0], ['Kepler-68 c', 15.829940196181402], ['Kepler-617 b', 4.0774873045381606], ['Kepler-438 b', 12.094533150793808]]"
Kepler-855 b,"[['Kepler-874 b', 30.621846074194675], ['Kepler-79 c', 73.44077881333473], ['Kepler-1260 b', 19.14824441482334]]"
Kepler-79 c,"[['Kepler-79 d', 0.0], ['Kepler-764 b', 74.34725763249061], ['Kepler-79 b', 0.0], ['Kepler-79 e', 0.0]]"
Kepler-874 b,"[['Kepler-830 b', 50.2608924186598], ['Kepler-292 b', 21.93302739076058]]"
Kepler-839 b,"[['Kepler-726 b', 9.779919424851348], ['Kepler-562 b', 20.866079298183386], ['Kepler-1612 b', 7.44044568246979]]"
Kepler-830 b,"[['Kepler-872 b', 19.105003063004855], ['Kepler-717 b', 32.34472997193189], ['Kepler-557 b', 30.004172614976753]]"
Kepler-764 b,"[['Kepler-733 b', 65.55872650816778], ['Kepler-663 b', 22.54596310456003], ['Kepler-670 b', 48.909477496922854], ['Kepler-616 b', 30.24165544186044]]"
Kepler-800 b,"[['Kepler-8 b', 82.36437073330653], ['Kepler-1635 b', 41.0390750541879]]"
Kepler-726 b,"[['Kepler-724 b', 30.19846996202129], ['Kepler-389 c', 3.444198685414806]]"
Kepler-724 b,"[['Kepler-720 b', 59.734115122934334], ['Kepler-727 b', 33.78297073157906], ['Kepler-253 d', 17.478471967253228]]"
Kepler-872 b,"[['Kepler-739 b', 95.01396446008934], ['Kepler-67 b', 53.03809881424185]]"
WASP-82 b,"[['EPIC 246851721 b', 101.98120215830498]]"
HAT-P-29 b,"[['HAT-P-32 b', 37.37805341696875], ['BD+49 828 b', 141.7427668775065]]"
K2-111 b,"[['K2-179 b', 13.29077198752888], ['K2-178 b', 28.081182662239023], ['K2-80 d', 27.38226772220289]]"
Kepler-866 b,"[['Kepler-716 b', 15.540872884190142], ['Kepler-1529 b', 25.577402540506476], ['Kepler-392 c', 14.245910926207644], ['Kepler-357 d', 19.293714756198533], ['Kepler-1466 b', 18.903793521647962]]"
Kepler-716 b,"[['Kepler-716 c', 0.0], ['Kepler-247 d', 15.589517124311906]]"
Kepler-735 b,"[['Kepler-725 b', 23.17694373920126], ['Kepler-311 b', 28.74753103850492]]"
Kepler-712 b,"[['Kepler-712 c', 0.0], ['Kepler-603 d', 26.53230183627282], ['Kepler-251 e', 28.148744838207048], ['Kepler-1420 b', 26.199568104399656]]"
Kepler-8 b,"[['Kepler-704 b', 29.88434512643529], ['Kepler-1494 b', 23.49148637285605]]"
Kepler-1556 b,"[['Kepler-700 b', 30.49611172515882], ['Kepler-147 c', 25.865849833949294]]"
K2-178 b,"[['K2-176 b', 42.86282336140791]]"
Kepler-744 b,"[['Kepler-1570 b', 31.977630912869582], ['Kepler-534 b', 23.626877230163327]]"
Kepler-787 b,"[['Kepler-92 d', 34.17974997333742], ['Kepler-383 c', 3.460728055300413]]"
Kepler-710 b,"[['Kepler-702 b', 38.708885997800266], ['Kepler-1170 b', 19.21092293695779]]"
Kepler-704 b,"[['Kepler-697 b', 38.88657591141685]]"
Kepler-702 b,"[['Kepler-699 b', 35.46774794671642], ['Kepler-1243 b', 24.110973433266324], ['Kepler-948 b', 10.65216252676735]]"
Kepler-1554 b,"[['Kepler-693 b', 53.42637957723521], ['Kepler-293 c', 23.688590373524036]]"
Kepler-717 b,"[['Kepler-1575 b', 66.33040929214732], ['Kepler-609 b', 33.464545561290855], ['Kepler-1534 b', 23.00957246394346]]"
Kepler-700 b,"[['Kepler-698 b', 76.68446176545534], ['Kepler-60 c', 28.412645758211717], ['Kepler-279 c', 14.653710525008103]]"
K2-176 b,"[['HAT-P-25 b', 77.70364296117293], ['K2-173 b', 22.757486259477865], ['K2-175 b', 23.896301452944556], ['K2-81 b', 16.14439262669528]]"
K2-155 b,"[['K2-155 c', 0.0], ['K2-155 d', 0.0], ['K2-89 b', 12.339262741767055], ['K2-291 b', 17.421336015849302], ['K2-133 d', 10.297923328706354]]"
Kepler-844 b,"[['Kepler-1525 b', 14.698659964956072], ['Kepler-1190 b', 16.856141539917072]]"
Kepler-786 b,"[['Kepler-1524 b', 7.971506737744695]]"
Kepler-68 c,"[['Kepler-68 d', 0.0], ['Kepler-538 b', 16.303974696899967], ['Kepler-68 b', 0.0]]"
Kepler-153 b,"[['Kepler-153 c', 0.0], ['Kepler-530 b', 5.513056668734558], ['Kepler-1040 b', 8.341505696731186]]"
Kepler-954 b,"[['Kepler-676 b', 21.29111242474309], ['Kepler-396 c', 4.298026452997122], ['Kepler-1229 b', 13.334028975528698]]"
Kepler-851 b,"[['Kepler-678 b', 22.776488254444985], ['Kepler-667 b', 39.06976541911692], ['Kepler-432 c', 19.10525865338541], ['Kepler-23 b', 14.38212256029217], ['Kepler-1638 b', 15.908329278571127]]"
Kepler-1327 b,"[['Kepler-681 b', 24.02502148681502], ['Kepler-1522 b', 20.31542262221647], ['Kepler-1213 b', 7.26090023433329], ['Kepler-1193 b', 13.95604279273477], ['Kepler-1023 b', 8.530700507352897]]"
Kepler-660 b,"[['Kepler-661 b', 29.757559743733413], ['Kepler-1530 c', 12.745340191297768]]"
Kepler-982 b,"[['Kepler-659 b', 19.10679988734267], ['Kepler-337 b', 18.63352226144195], ['Kepler-1269 b', 18.128746337094373]]"
Kepler-811 b,"[['Kepler-668 b', 37.03404711178424]]"
Kepler-853 b,"[['Kepler-653 c', 32.65871993701605]]"
Kepler-653 c,"[['Kepler-653 b', 0.0], ['Kepler-1572 b', 7.353774389202489]]"
Kepler-833 b,"[['Kepler-652 b', 14.318244205245094], ['Kepler-478 b', 11.187601183974722], ['Kepler-1055 b', 5.015590330270314]]"
Kepler-65 e,"[['Kepler-65 d', 0.0], ['Kepler-65 c', 0.0], ['Kepler-65 b', 0.0], ['Kepler-49 e', 16.888067261757335], ['Kepler-1689 b', 20.077702024244754]]"
Kepler-651 b,"[['Kepler-649 b', 19.24805582612914]]"
Kepler-725 b,"[['Kepler-647 c', 13.86153972144395]]"
Kepler-647 c,"[['Kepler-647 b', 0.0], ['Kepler-583 b', 44.200931082262734], ['Kepler-1539 b', 7.21301353590235]]"
Kepler-694 b,"[['Kepler-643 b', 46.10005733900364]]"
Kepler-709 b,"[['Kepler-641 b', 5.783349705833161]]"
Kepler-882 b,"[['Kepler-640 b', 19.55439150042836], ['Kepler-499 b', 6.432341443452729], ['Kepler-176 e', 11.450774347084934]]"
Kepler-641 b,"[['Kepler-639 b', 12.0808855339771]]"
Kepler-235 e,"[['Kepler-638 b', 20.0916183469565], ['Kepler-235 d', 0.0], ['Kepler-235 c', 0.0], ['Kepler-235 b', 0.0], ['Kepler-1581 b', 12.63562953112717]]"
Kepler-88 d,"[['Kepler-636 b', 11.426897764873091], ['Kepler-1665 b', 4.0203046384233145], ['KOI-142 c', 0.0], ['KOI-142 b', 0.0]]"
Kepler-67 b,"[['Kepler-66 b', 10.328568885832137], ['Kepler-610 c', 25.842580054792556], ['Kepler-41 b', 21.96212877917612], ['Kepler-39 b', 40.9060839224065]]"
Kepler-737 b,"[['Kepler-63 b', 13.321639006143837], ['Kepler-367 b', 17.991231742670493], ['Kepler-249 d', 15.768109442762544], ['Kepler-22 b', 9.241135494098467]]"
Kepler-796 b,"[['Kepler-629 b', 13.438227835876948], ['Kepler-510 b', 2.138311909330271]]"
Kepler-1406 b,"[['Kepler-628 b', 17.89560350004803], ['Kepler-331 c', 5.199515691551919]]"
Kepler-1529 b,"[['Kepler-626 b', 20.4520158625943]]"
Kepler-1524 b,"[['Kepler-625 c', 12.46677038690486]]"
Kepler-625 c,"[['Kepler-625 b', 0.0], ['Kepler-520 c', 20.99803426907386], ['Kepler-198 d', 13.035503897022169]]"
Kepler-819 b,"[['Kepler-624 b', 10.254098598337043], ['Kepler-576 b', 24.925256673592564]]"
Kepler-705 b,"[['Kepler-622 b', 19.00640996793742], ['Kepler-1697 b', 9.473260514726968]]"
Kepler-629 b,"[['Kepler-621 b', 9.841015493559425], ['Kepler-120 b', 13.437196328297736], ['Kepler-1513 b', 4.9207682790087945]]"
Kepler-777 b,"[['Kepler-62 f', 16.534123356801363], ['Kepler-1629 b', 14.586759443249104]]"
Kepler-62 f,"[['Kepler-62 e', 0.0], ['Kepler-62 d', 0.0], ['Kepler-62 c', 0.0], ['Kepler-62 b', 0.0], ['Kepler-547 b', 16.172448021069695], ['Kepler-484 b', 11.993486086671648], ['Kepler-1285 b', 10.639281221278535]]"
Kepler-673 b,"[['Kepler-682 b', 42.97866600113347], ['Kepler-672 b', 36.0292132293727], ['Kepler-430 b', 42.64689986995783], ['Kepler-401 d', 21.9611308739806]]"
Kepler-670 b,"[['Kepler-679 b', 27.98659338685478], ['Kepler-590 b', 19.400138594112768], ['Kepler-470 b', 21.666298759994007], ['Kepler-998 b', 16.270964374968692]]"
Kepler-658 b,"[['Kepler-615 b', 13.405805267816229]]"
Kepler-616 b,"[['Kepler-616 c', 0.0], ['Kepler-593 b', 32.335297046366215], ['Kepler-47 c', 36.56052774605234], ['Kepler-344 b', 34.54665987749896], ['Kepler-939 b', 17.301605569975912]]"
Kepler-1528 b,"[['Kepler-611 b', 25.307028973238307], ['Kepler-164 c', 17.452560040802457], ['Kepler-1122 b', 13.123982549982253], ['Kepler-1000 b', 14.63200441368913]]"
Kepler-610 c,"[['Kepler-610 b', 0.0]]"
Kepler-636 b,"[['Kepler-61 b', 11.481014590465472], ['Kepler-45 b', 8.613545826838351]]"
Kepler-646 b,"[['Kepler-607 b', 13.687220442215594]]"
Kepler-77 b,"[['Kepler-605 c', 19.69475358622876]]"
Kepler-605 c,"[['Kepler-605 b', 0.0], ['Kepler-354 d', 23.374885715763554], ['Kepler-1604 b', 19.219028801841997], ['Kepler-1358 b', 14.70978673416289]]"
Kepler-739 b,"[['Kepler-619 b', 41.02683346151205], ['Kepler-618 b', 59.79175994370627], ['Kepler-856 b', 47.73334386412098], ['Kepler-1186 b', 28.484220331194937], ['Kepler-1282 b', 3.4105723827277665]]"
Kepler-619 b,"[['Kepler-619 c', 0.0], ['Kepler-671 b', 55.14912854301502], ['Kepler-596 b', 70.53796336233775], ['Kepler-362 b', 24.706415108334735]]"
Kepler-603 d,"[['Kepler-603 b', 0.0], ['Kepler-603 c', 0.0], ['Kepler-602 b', 22.434861549555947], ['Kepler-604 b', 28.90857163188332]]"
Kepler-638 b,"[['Kepler-601 b', 16.982530112765442], ['Kepler-169 f', 16.61662107392531]]"
Kepler-60 c,"[['Kepler-60 b', 0.0], ['Kepler-60 d', 0.0], ['Kepler-427 b', 52.43355609806341]]"
Kepler-784 b,"[['Kepler-6 b', 12.547219050686305], ['Kepler-258 c', 24.326288415912522]]"
Kepler-639 b,"[['Kepler-598 c', 13.980765422548291]]"
Kepler-598 c,"[['Kepler-598 b', 0.0]]"
Kepler-630 b,"[['Kepler-597 b', 8.483174638378554], ['Kepler-579 b', 15.147637440447538], ['Kepler-239 c', 11.146524117350898]]"
Kepler-675 b,"[['Kepler-595 b', 14.026384470448814], ['Kepler-464 b', 16.132017910549006]]"
Kepler-841 b,"[['Kepler-592 b', 25.89736680590399], ['Kepler-565 b', 32.38341069875898], ['Kepler-299 e', 35.56961990971228], ['Kepler-1415 b', 24.88393353026342]]"
Kepler-90 i,"[['Kepler-591 b', 22.779997110852054], ['Kepler-1454 b', 16.459377555615806], ['KOI-351 h', 0.0], ['KOI-351 g', 0.0], ['KOI-351 f', 0.0], ['KOI-351 e', 0.0], ['KOI-351 d', 0.0], ['KOI-351 c', 0.0], ['KOI-351 b', 0.0]]"
Kepler-685 b,"[['Kepler-627 b', 38.40812321059571], ['Kepler-745 b', 71.86856710816161]]"
Kepler-608 b,"[['Kepler-612 b', 34.55544052774135]]"
Kepler-656 b,"[['Kepler-587 b', 15.400902129061048], ['Kepler-426 b', 36.2089098097117], ['Kepler-1568 b', 19.743011864630226]]"
Kepler-834 b,"[['Kepler-585 b', 21.60753774854751]]"
Kepler-765 b,"[['Kepler-588 b', 32.001996136576984], ['Kepler-1102 b', 30.304586442544405]]"
Kepler-631 b,"[['Kepler-581 b', 19.98281869170227], ['Kepler-1309 b', 22.259512607618877]]"
Kepler-692 b,"[['Kepler-58 d', 28.127857464710758], ['Kepler-541 b', 36.962989237863866], ['Kepler-1623 b', 19.711847007682476]]"
Kepler-58 d,"[['Kepler-58 c', 0.0], ['Kepler-58 b', 0.0], ['PH1 b', 29.149300334442977]]"
Kepler-628 b,"[['Kepler-578 b', 17.311130288080992]]"
Kepler-640 b,"[['Kepler-577 b', 32.44084920499155], ['Kepler-199 c', 20.089127734559643]]"
Kepler-574 b,"[['Kepler-573 b', 17.300741208131228]]"
Kepler-594 b,"[['Kepler-571 b', 24.89161760649032]]"
Kepler-662 b,"[['Kepler-570 b', 9.71278797566305], ['Kepler-566 b', 15.365173932135589]]"
Kepler-57 c,"[['Kepler-57 b', 0.0], ['Kepler-1634 b', 6.785764962417807]]"
Kepler-589 b,"[['Kepler-569 b', 23.38138380968657]]"
Kepler-78 b,"[['Kepler-568 b', 10.928888748992387], ['Kepler-1319 b', 15.410355879091036]]"
Kepler-1577 b,"[['Kepler-563 b', 18.94350795253493], ['Kepler-1321 b', 14.083488300655914], ['Kepler-1323 b', 18.968349867512106], ['Kepler-1199 b', 6.541164583121899]]"
Kepler-561 c,"[['Kepler-561 b', 0.0], ['Kepler-476 b', 26.92668231595493]]"
Kepler-93 c,"[['Kepler-560 b', 16.742098742053354], ['Kepler-1649 c', 6.551336254166679], ['Kepler-93 b', 0.0]]"
Kepler-56 d,"[['Kepler-56 c', 0.0], ['Kepler-56 b', 0.0], ['Kepler-483 b', 30.48926859088101], ['Kepler-1379 b', 16.004116605418616]]"
Kepler-1547 b,"[['Kepler-558 b', 15.841285149200608]]"
Kepler-595 b,"[['Kepler-554 b', 15.311202783150392], ['Kepler-181 c', 22.81342931247052]]"
Kepler-1545 b,"[['Kepler-553 c', 38.62773817087649], ['Kepler-1259 b', 19.191111434352297]]"
Kepler-553 c,"[['Kepler-553 b', 0.0], ['Kepler-528 b', 28.741119213001657], ['Kepler-524 c', 18.343817725768535], ['Kepler-424 c', 12.528635340728027], ['Kepler-1677 b', 31.25812425982237]]"
Kepler-587 b,"[['Kepler-552 b', 29.977616314287182], ['Kepler-1344 b', 17.394769995061758]]"
Kepler-567 b,"[['Kepler-550 b', 6.615829011298716], ['Kepler-1363 b', 13.719855333322574]]"
Kepler-585 b,"[['Kepler-55 f', 18.642319284307774], ['Kepler-388 c', 16.771872000539567], ['Kepler-189 c', 9.328135795752601]]"
Kepler-55 f,"[['Kepler-55 e', 0.0], ['Kepler-55 d', 0.0], ['Kepler-55 c', 0.0], ['Kepler-55 b', 0.0], ['Kepler-1654 b', 24.66090680042841]]"
Kepler-569 b,"[['Kepler-549 c', 15.322173889863837], ['Kepler-1667 b', 8.402824416741554], ['Kepler-1258 b', 22.315667383562786]]"
Kepler-549 c,"[['Kepler-549 b', 0.0], ['Kepler-1140 b', 14.13970377605888]]"
Kepler-1571 b,"[['Kepler-548 b', 27.91610890437922], ['Kepler-1118 b', 27.60792660165206]]"
Kepler-635 b,"[['Kepler-545 b', 10.146331421131707]]"
Kepler-768 b,"[['Kepler-544 b', 9.409432373777642]]"
Kepler-743 b,"[['Kepler-54 d', 16.073893731160464]]"
Kepler-54 d,"[['Kepler-54 c', 0.0], ['Kepler-54 b', 0.0], ['Kepler-517 b', 13.898894194779226], ['Kepler-314 c', 5.465064501443287], ['Kepler-1630 b', 10.914247409254589], ['Kepler-1203 b', 9.915840038976985]]"
Kepler-539 c,"[['Kepler-539 b', 0.0], ['Kepler-48 e', 4.990995571319579]]"
Kepler-962 b,"[['Kepler-536 b', 29.9162825868898], ['Kepler-1037 b', 15.049971416149221], ['Kepler-1020 b', 15.766433881432786]]"
Kepler-747 b,"[['Kepler-575 b', 50.59446781206508], ['Kepler-1181 b', 29.816777164913233], ['Kepler-1438 b', 15.707971886422351]]"
Kepler-1575 b,"[['Kepler-606 b', 51.34145978613388], ['Kepler-1345 b', 19.64771372200573], ['Kepler-1413 b', 18.98064990889833]]"
Kepler-591 b,"[['Kepler-529 c', 9.76494505079673], ['Kepler-1261 b', 9.142287562157058]]"
Kepler-529 c,"[['Kepler-529 b', 0.0], ['Kepler-222 b', 25.32915251692229]]"
Kepler-763 b,"[['Kepler-527 b', 13.294500042592222]]"
Kepler-900 b,"[['Kepler-526 b', 9.537402415834322], ['Kepler-1315 b', 8.6124738000955]]"
Kepler-550 b,"[['Kepler-525 b', 11.629388701721155]]"
Kepler-524 c,"[['Kepler-524 b', 0.0], ['Kepler-180 c', 24.012668967474095], ['Kepler-1232 b', 10.3595968134599]]"
Kepler-992 b,"[['Kepler-523 b', 10.289462277510799], ['Kepler-447 b', 5.476977071410189]]"
Kepler-749 b,"[['Kepler-521 b', 18.969876409089995], ['Kepler-1593 b', 9.422463514329294]]"
Kepler-520 c,"[['Kepler-520 b', 0.0], ['Kepler-1387 b', 14.469490253135563]]"
Kepler-52 d,"[['Kepler-52 c', 0.0], ['Kepler-52 b', 0.0]]"
Kepler-908 b,"[['Kepler-519 b', 22.201456675464343]]"
Kepler-531 b,"[['Kepler-515 b', 18.745872793967447], ['Kepler-50 c', 7.77338689729124], ['Kepler-1349 b', 6.031423543302413]]"
Kepler-530 b,"[['Kepler-513 b', 15.618471594468112], ['Kepler-511 b', 17.902353986621904]]"
Kepler-526 b,"[['Kepler-512 b', 30.517234623606033], ['Kepler-318 c', 10.671249582994557]]"
Kepler-51 d,"[['Kepler-51 c', 0.0], ['Kepler-51 b', 0.0], ['Kepler-480 b', 18.87781993939216], ['Kepler-1428 b', 11.553624230994478], ['Kepler-1206 b', 7.462645553703608]]"
Kepler-61 b,"[['Kepler-508 b', 13.566716055921113], ['Kepler-463 b', 20.982751842100992]]"
Kepler-888 b,"[['Kepler-507 b', 8.934512525369499], ['Kepler-414 c', 16.794026049535546]]"
Kepler-779 b,"[['Kepler-505 b', 9.542258782393164], ['Kepler-296 f', 20.37054482304104], ['Kepler-1130 b', 10.946273762498414]]"
Kepler-899 b,"[['Kepler-501 b', 20.354056818497135]]"
Kepler-751 b,"[['Kepler-500 b', 10.854633444188206], ['Kepler-69 b', 18.060052657503608]]"
Kepler-50 c,"[['Kepler-50 b', 0.0]]"
Kepler-720 b,"[['Kepler-5 b', 44.32768949682701], ['Kepler-162 c', 16.739255919965903], ['Kepler-1586 b', 20.249320830836147]]"
Kepler-522 b,"[['Kepler-498 b', 21.610875625942615], ['Kepler-330 b', 19.25254002617891]]"
Kepler-684 b,"[['Kepler-497 b', 12.92582032443767], ['Kepler-1354 b', 14.205290553426536]]"
Kepler-821 b,"[['Kepler-495 b', 11.721757182479648]]"
Kepler-699 b,"[['Kepler-494 b', 26.582294599229883], ['Kepler-305 e', 31.941473092076787], ['Kepler-171 d', 6.2739285038522805], ['Kepler-930 b', 27.25684357658207], ['Kepler-1125 b', 29.488059735363677]]"
Kepler-633 b,"[['Kepler-492 b', 23.210337755526968]]"
Kepler-558 b,"[['Kepler-491 b', 21.691654829900905]]"
Kepler-49 e,"[['Kepler-49 d', 0.0], ['Kepler-49 c', 0.0], ['Kepler-49 b', 0.0], ['Kepler-261 c', 18.155956982208966], ['Kepler-1312 b', 9.73459481466737]]"
Kepler-745 b,"[['Kepler-792 b', 38.36491590571968], ['Kepler-748 b', 73.28415621052224]]"
Kepler-581 b,"[['Kepler-487 c', 8.735144241637846], ['Kepler-340 c', 9.331847124204835]]"
Kepler-487 c,"[['Kepler-487 b', 0.0], ['Kepler-173 c', 21.98241708866591], ['Kepler-1021 b', 19.64057928371837]]"
Kepler-671 b,"[['Kepler-485 b', 42.3076608199829], ['Kepler-358 c', 24.742286546138487], ['Kepler-300 c', 20.02719611146637], ['Kepler-1364 b', 16.19245737565125]]"
Kepler-48 e,"[['Kepler-48 d', 0.0], ['Kepler-48 c', 0.0], ['Kepler-48 b', 0.0], ['Kepler-472 b', 15.869426458193491], ['Kepler-1680 b', 10.798148916430808]]"
Kepler-547 b,"[['Kepler-477 b', 16.637117272988284]]"
Kepler-495 b,"[['Kepler-473 b', 12.656208968768675]]"
Kepler-856 b,"[['Kepler-750 b', 48.43976863875368], ['Kepler-1184 b', 32.73844906452037], ['Kepler-1153 b', 15.098101539822492]]"
Kepler-750 b,"[['Kepler-750 c', 0.0], ['Kepler-38 b', 60.884199636427105], ['Kepler-1372 b', 26.471539595229647]]"
Kepler-47 c,"[['Kepler-47 b', 0.0], ['Kepler-47 d', 0.0], ['Kepler-284 b', 31.714218908062335], ['Kepler-193 c', 23.158229200755347], ['Kepler-1052 b', 7.29913266406174]]"
Kepler-536 b,"[['Kepler-466 c', 16.969914761310502]]"
Kepler-466 c,"[['Kepler-466 b', 0.0]]"
Kepler-521 b,"[['Kepler-462 b', 10.382397034743564], ['Kepler-1683 b', 12.682485300354246]]"
Kepler-46 d,"[['Kepler-46 c', 0.0], ['Kepler-46 b', 0.0], ['Kepler-306 e', 28.60098398407195]]"
Kepler-618 b,"[['Kepler-488 b', 60.641468959662774], ['Kepler-1138 b', 15.463742636350121]]"
Kepler-454 c,"[['Kepler-454 b', 0.0], ['Kepler-25 d', 13.871272918335414]]"
Kepler-511 b,"[['Kepler-453 b', 9.510411295172416], ['Kepler-1179 b', 8.757380661800962]]"
Kepler-734 b,"[['Kepler-452 b', 19.953942221205413], ['Kepler-309 c', 9.530650070563611], ['Kepler-1485 b', 14.6150980534328]]"
Kepler-534 b,"[['Kepler-450 d', 17.00322737126758]]"
Kepler-450 d,"[['Kepler-450 c', 0.0], ['Kepler-450 b', 0.0], ['Kepler-1222 b', 15.140756183560597]]"
Kepler-517 b,"[['Kepler-449 c', 5.821786511168789], ['Kepler-753 b', 18.909620823325675]]"
Kepler-449 c,"[['Kepler-449 b', 0.0]]"
Kepler-974 b,"[['Kepler-446 d', 10.812771618583778], ['Kepler-21 b', 13.025896681420884], ['HD 180314 b', 18.949116248448274]]"
Kepler-446 d,"[['Kepler-446 c', 0.0], ['Kepler-446 b', 0.0], ['Kepler-410 A b', 12.090700039698024], ['Kepler-102 f', 12.754851205192338]]"
Kepler-560 b,"[['Kepler-445 d', 3.4385820392518163], ['HD 332231 b', 19.49457821321157]]"
Kepler-445 d,"[['Kepler-445 c', 0.0], ['Kepler-445 b', 0.0]]"
Kepler-444 f,"[['Kepler-444 e', 0.0], ['Kepler-444 d', 0.0], ['Kepler-444 c', 0.0], ['Kepler-444 b', 0.0], ['Kepler-42 d', 3.185928389683165], ['HD 178911 B b', 6.699174701406145]]"
Kepler-573 b,"[['Kepler-443 b', 28.11699913669192]]"
Kepler-447 b,"[['Kepler-441 b', 14.227943172334626]]"
Kepler-622 b,"[['Kepler-440 b', 4.289969969153978], ['Kepler-1540 b', 5.059635645506997]]"
Kepler-488 b,"[['Kepler-815 b', 53.03325688167303], ['Kepler-1639 b', 14.452357676769886]]"
Kepler-880 b,"[['Kepler-439 b', 22.794901301331972]]"
Kepler-803 b,"[['Kepler-436 c', 19.62974417538229], ['Kepler-1038 b', 9.457070210285252]]"
Kepler-436 c,"[['Kepler-436 b', 0.0]]"
Kepler-815 b,"[['Kepler-838 b', 41.65003057398076], ['Kepler-846 b', 49.33556308963537], ['Kepler-1270 b', 26.77351120640018]]"
Kepler-606 b,"[['Kepler-657 b', 74.50744977603183], ['Kepler-434 b', 48.03291737905287], ['Kepler-728 b', 37.921301843335996]]"
Kepler-432 c,"[['Kepler-432 b', 0.0], ['Kepler-1191 b', 18.0680262851779]]"
Kepler-431 d,"[['Kepler-431 c', 0.0], ['Kepler-431 b', 0.0], ['Kepler-1445 b', 13.907126855582153]]"
Kepler-485 b,"[['Kepler-677 b', 64.55065452382799], ['Kepler-1573 b', 34.07350991700802]]"
Kepler-838 b,"[['Kepler-59 b', 27.956130622783707], ['Kepler-729 b', 63.75102093969572]]"
Kepler-565 b,"[['Kepler-43 b', 22.828232473054776]]"
Kepler-59 b,"[['Kepler-59 c', 0.0]]"
Kepler-556 b,"[['Kepler-428 b', 22.55001072033829]]"
Kepler-496 b,"[['Kepler-425 b', 14.342593692244863]]"
Kepler-424 c,"[['Kepler-424 b', 0.0]]"
Kepler-586 b,"[['Kepler-423 b', 20.909981257525523]]"
Kepler-876 b,"[['Kepler-422 b', 38.70196652295011], ['Kepler-1457 b', 18.8798999891272], ['Kepler-1278 b', 11.82874999286092]]"
