pl_name,ra,dec,st_dist,x,y,z
Kepler-965 b,298.515338,41.891205,618.00,,,
Kepler-966 b,297.270578,50.121811,773.00,,,
Kepler-967 b,286.558075,38.405360,499.00,,,
Kepler-967 c,286.558075,38.405360,499.00,,,
Kepler-968 b,285.602528,50.112038,312.00,,,
Kepler-968 c,285.602528,50.112038,312.00,,,
Kepler-969 b,288.372508,47.933556,411.00,,,
Kepler-969 c,288.372508,47.933556,411.00,,,
Kepler-97 b,287.326624,48.673431,405.58,,,
Kepler-97 c,287.326624,48.673431,405.58,,,
Kepler-970 b,289.625230,40.708726,350.00,,,
Kepler-971 b,284.094587,41.182821,345.00,,,
Kepler-972 b,295.828703,43.425495,1304.00,,,
Kepler-973 b,290.165258,49.923862,297.00,,,
Kepler-974 b,285.013102,40.220753,121.00,,,
Kepler-975 b,290.548550,38.495275,404.00,,,
Kepler-976 b,289.869641,46.729706,1020.00,,,
Kepler-977 b,291.516210,42.248196,664.00,,,
Kepler-978 b,286.710723,43.043453,624.00,,,
Kepler-979 b,300.371281,46.408276,606.00,,,
Kepler-98 b,285.661662,37.964506,353.87,,,
Kepler-980 b,294.613008,45.060169,804.00,,,
Kepler-981 b,289.248907,47.650101,913.00,,,
Kepler-982 b,288.417680,46.590427,702.00,,,
Kepler-983 b,285.104060,45.008167,655.00,,,
Kepler-984 b,296.958868,46.394127,461.00,,,
Kepler-985 b,290.144308,44.049953,741.00,,,
Kepler-986 b,293.094007,42.896431,563.00,,,
Kepler-987 b,289.411070,46.130848,936.00,,,
Kepler-988 b,290.708386,42.237251,248.00,,,
Kepler-989 b,281.582909,47.233631,484.00,,,
Kepler-99 b,297.354004,41.300049,209.63,,,
Kepler-990 b,297.938209,46.881393,933.00,,,
Kepler-990 c,297.938209,46.881393,933.00,,,
Kepler-991 b,297.090655,49.626572,370.00,,,
Kepler-992 b,284.430280,47.641785,268.00,,,
Kepler-993 b,292.614101,44.394661,298.00,,,
Kepler-994 b,289.072225,47.407070,170.00,,,
Kepler-995 b,284.615727,39.131038,659.00,,,
Kepler-996 b,291.912789,41.533611,1098.00,,,
Kepler-997 b,289.233369,49.938934,470.00,,,
Kepler-998 b,296.754151,49.208744,996.00,,,
Kepler-999 b,299.660466,46.198418,568.00,,,
L 168-9 b,350.031372,-60.065182,25.17,,,
L 98-59 b,124.531750,-68.313000,10.62,,,
L 98-59 c,124.531750,-68.313000,10.62,,,
L 98-59 d,124.531750,-68.313000,10.62,,,
LHS 1140 b,11.247240,-15.271532,14.99,,,
LHS 1140 c,11.247240,-15.271532,14.99,,,
LHS 1815 b,91.084816,-55.313011,29.87,,,
LHS 3844 b,340.492104,-69.168986,14.90,,,
LP 791-18 b,165.691500,-16.406192,26.49,,,
LP 791-18 c,165.691500,-16.406192,26.49,,,
LSPM J2116+0234 b,319.113667,2.580942,17.64,,,
LTT 1445 A b,45.464111,-16.593372,6.87,,,
LTT 3780 b,154.644917,-11.717800,21.98,,,
LTT 3780 c,154.644917,-11.717800,21.98,,,
LTT 9779 b,358.667542,-37.627926,80.62,,,
LkCa 15 b,69.824148,22.350967,158.87,,,
LkCa 15 c,69.824148,22.350967,158.87,,,
Lupus-TR-3 b,232.577571,-42.979908,2000.00,,,
MASCARA-1 b,317.551544,10.738873,188.70,,,
MASCARA-4 b,147.580000,-66.113858,171.54,,,
MOA-2007-BLG-192L b,272.015825,-27.150075,1000.00,,,
MOA-2007-BLG-400L b,272.424917,-29.224153,5800.00,,,
MOA-2008-BLG-310L b,268.560542,-34.778053,7700.00,,,
MOA-2008-BLG-379L b,269.706000,-30.196931,3300.00,,,
MOA-2009-BLG-266L b,267.008125,-35.005411,3040.00,,,
MOA-2009-BLG-319L b,271.742208,-26.819692,6100.00,,,
MOA-2009-BLG-387L b,268.461625,-33.990333,5690.00,,,
MOA-2010-BLG-073L b,272.547258,-26.522932,2800.00,,,
MOA-2010-BLG-117L b,271.956970,-25.344639,3500.00,,,
MOA-2010-BLG-328L b,269.496333,-30.715175,810.00,,,
MOA-2010-BLG-353L b,271.303917,-27.293233,6430.00,,,
MOA-2010-BLG-477L b,271.531006,-31.454477,2300.00,,,
MOA-2011-BLG-028L b,270.854000,-29.213417,7380.00,,,
MOA-2011-BLG-262L b,270.097833,-31.245258,7000.00,,,
MOA-2011-BLG-291L b,268.867889,-29.170666,4400.00,,,
MOA-2011-BLG-293L b,268.913958,-28.476847,7720.00,,,
MOA-2011-BLG-322L b,271.223333,-27.220944,7560.00,,,
MOA-2012-BLG-006L b,270.442963,-29.108778,5300.00,,,
MOA-2012-BLG-505L b,268.143097,-32.040092,7210.00,,,
MOA-2015-BLG-337L b,271.948700,-28.170279,7100.00,,,
MOA-2016-BLG-227L b,271.473755,-27.714287,6500.00,,,
MOA-2016-BLG-319L b,268.742218,-29.750463,6800.00,,,
MOA-bin-1L b,261.792500,-29.793972,5100.00,,,
MOA-bin-29 b,269.375958,-29.736564,7120.00,,,
NGC 2682 Sand 364 b,132.486760,11.692484,837.03,,,
NGC 2682 Sand 978 b,132.822830,11.756299,842.01,,,
NGC 2682 YBP 1194 b,132.753364,11.814655,895.73,,,
NGC 2682 YBP 1514 b,132.753193,11.886530,939.38,,,
NGC 2682 YBP 401 b,132.829360,11.671020,851.36,,,
NGTS-1 b,82.714378,-36.630787,224.00,,,
NGTS-10 b,91.872280,-25.594896,324.70,,,
NGTS-11 b,23.521458,-14.419139,191.46,,,
NGTS-2 b,215.122879,-31.202070,360.30,,,
NGTS-3 A b,94.444794,-35.706394,1010.00,,,
NGTS-4 b,89.599000,-30.811803,282.60,,,
NGTS-5 b,221.058267,5.605374,309.50,,,
NGTS-6 b,75.795417,-30.399345,311.03,,,
NGTS-8 b,328.975833,-14.068292,434.28,,,
NGTS-9 b,141.920833,-19.347314,619.74,,,
NN Ser c,238.233879,12.912411,500.00,,,
NN Ser d,238.233879,12.912411,500.00,,,
NSVS 14256825 b,305.001917,4.632367,838.31,,,
NY Vir b,204.700622,-2.030315,551.99,,,
NY Vir c,204.700622,-2.030315,551.99,,,
OGLE-2003-BLG-235L b,271.318125,-28.895000,5800.00,,,
OGLE-2005-BLG-071L b,267.540708,-34.673194,3200.00,,,
OGLE-2005-BLG-169L b,271.522167,-30.732639,4100.00,,,
OGLE-2005-BLG-390L b,268.579958,-30.377306,6600.00,,,
OGLE-2006-BLG-109L b,268.143792,-30.087778,1510.00,,,
OGLE-2006-BLG-109L c,268.143792,-30.087778,1510.00,,,
OGLE-2007-BLG-349L AB c,271.351807,-26.421944,2760.00,,,
OGLE-2007-BLG-368L b,269.108167,-32.237417,5900.00,,,
OGLE-2008-BLG-092L b,266.872583,-34.726556,8100.00,,,
OGLE-2008-BLG-355L b,269.786708,-30.759472,6800.00,,,
OGLE-2011-BLG-0173L b,269.315735,-28.233862,6100.00,,,
OGLE-2011-BLG-0251L b,264.559083,-27.136139,2570.00,,,
OGLE-2011-BLG-0265L b,269.448833,-27.394528,4380.00,,,
OGLE-2012-BLG-0026L b,263.577917,-27.142750,4019.00,,,
OGLE-2012-BLG-0026L c,263.577917,-27.142750,4019.00,,,
OGLE-2012-BLG-0358L b,265.694875,-24.261000,1760.00,,,
OGLE-2012-BLG-0406L b,268.325708,-30.471167,4970.00,,,
OGLE-2012-BLG-0563L b,271.490500,-27.712000,1300.00,,,
OGLE-2012-BLG-0724L b,268.968292,-29.818528,6700.00,,,
OGLE-2012-BLG-0838L b,273.003083,-25.711611,6320.00,,,
OGLE-2012-BLG-0950L b,272.019257,-29.731583,3000.00,,,
OGLE-2013-BLG-0102L b,268.029500,-31.690583,3040.00,,,
OGLE-2013-BLG-0132L b,269.764618,-28.421028,3900.00,,,
OGLE-2013-BLG-0341L B b,268.031208,-29.846111,1161.00,,,
OGLE-2013-BLG-0911L b,268.883250,-29.253833,3220.00,,,
OGLE-2013-BLG-1721L b,268.126556,-30.292694,6300.00,,,
OGLE-2013-BLG-1761L b,268.409485,-28.895271,6900.00,,,
OGLE-2014-BLG-0124L b,270.621708,-28.396250,4100.00,,,
OGLE-2014-BLG-0676L b,268.102081,-30.548389,2220.00,,,
OGLE-2014-BLG-1722L b,268.752380,-31.469055,6400.00,,,
OGLE-2014-BLG-1722L c,268.752380,-31.469055,6400.00,,,
OGLE-2014-BLG-1760L b,269.408997,-28.963158,6860.00,,,
OGLE-2015-BLG-0051L b,269.662537,-28.031694,8200.00,,,
OGLE-2015-BLG-0954L b,270.184333,-28.660889,600.00,,,
OGLE-2015-BLG-0966L b,268.754250,-29.047111,2500.00,,,
OGLE-2015-BLG-1649L b,271.205042,-32.633028,4230.00,,,
OGLE-2015-BLG-1670L b,268.158792,-28.551917,6700.00,,,
OGLE-2015-BLG-1771L b,268.799000,-28.862750,7070.00,,,
OGLE-2016-BLG-0263L b,269.895416,-31.818611,6500.00,,,
OGLE-2016-BLG-0613L AB b,269.260406,-28.116167,3410.00,,,
OGLE-2016-BLG-1067L b,273.204500,-27.012639,3730.00,,,
OGLE-2016-BLG-1190L b,269.717926,-27.613556,6770.00,,,
OGLE-2016-BLG-1195L b,268.847931,-30.207251,3910.00,,,
OGLE-2017-BLG-0173L b,267.970612,-29.271360,4705.00,,,
OGLE-2017-BLG-0373L b,269.329407,-31.951723,5915.00,,,
OGLE-2017-BLG-0406L b,268.999667,-29.863139,5200.00,,,
OGLE-2017-BLG-0482L b,269.048889,-30.528360,5800.00,,,
OGLE-2017-BLG-1434L b,268.280365,-30.245722,860.00,,,
OGLE-2018-BLG-0596L b,269.055542,-29.199083,5650.00,,,
OGLE-2018-BLG-0677L b,268.751125,-32.016531,7580.00,,,
OGLE-2018-BLG-0740L b,272.176958,-29.835806,3200.00,,,
OGLE-2018-BLG-1011L b,269.014000,-29.082889,7100.00,,,
OGLE-2018-BLG-1011L c,269.014000,-29.082889,7100.00,,,
OGLE-2018-BLG-1269L b,269.693417,-27.617944,2510.00,,,
OGLE-2018-BLG-1700L b,269.956042,-28.528639,7600.00,,,
OGLE-TR-10 b,267.867708,-29.876361,1386.23,,,
OGLE-TR-111 b,163.324625,-61.405639,1096.98,,,
OGLE-TR-113 b,163.101667,-61.446806,600.00,,,
OGLE-TR-132 b,162.644667,-61.957194,2500.00,,,
OGLE-TR-182 b,167.327963,-61.095257,2669.56,,,
OGLE-TR-211 b,160.059951,-62.455601,1574.54,,,
OGLE-TR-56 b,269.147958,-29.539222,282.84,,,
OGLE2-TR-L9 b,166.979921,-61.146263,1704.36,,,
Oph 11 b,245.605058,-24.087208,125.00,,,
PDS 70 b,212.042333,-41.397939,113.39,,,
PDS 70 c,212.042333,-41.397939,113.39,,,
PH1 b,298.215108,39.955104,1000.00,,,
PH2 b,289.763590,51.962601,347.27,,,
POTS-1 b,203.608877,-66.581116,1200.00,,,
PSR B0329+54 b,53.247388,54.578747,504.93,,,
PSR B1257+12 b,195.014903,12.682353,600.00,,,
PSR B1257+12 c,195.014903,12.682353,600.00,,,
PSR B1257+12 d,195.014903,12.682353,600.00,,,
PSR J1719-1438 b,259.791971,-14.633600,1200.00,,,
PSR J2322-2650 b,350.644348,-26.849533,230.00,,,
Pr0201 b,130.432596,20.226891,181.54,,,
Pr0211 b,130.547882,19.277044,183.68,,,
Pr0211 c,130.547882,19.277044,183.68,,,
Proxima Cen b,217.428955,-62.679485,1.30,,,
Qatar-1 b,303.381672,65.162041,186.61,,,
Qatar-10 b,284.443904,69.570836,539.00,,,
Qatar-2 b,207.655866,-6.804028,182.32,,,
Qatar-3 b,359.152008,36.212971,750.99,,,
Qatar-4 b,4.859266,44.027641,332.17,,,
Qatar-5 b,7.053898,42.061333,371.39,,,
Qatar-6 b,222.210083,22.152611,101.14,,,
Qatar-7 b,358.515125,37.021825,725.00,,,
Qatar-8 b,157.412342,70.527083,276.70,,,
Qatar-9 b,160.748096,60.964119,211.40,,,
ROXs 12 b,246.616837,-25.446609,137.19,,,
ROXs 42 B b,247.812567,-24.545471,135.00,,,
RR Cae b,65.273181,-48.651976,21.20,,,
Ross 128 b,176.934982,0.804563,3.38,,,
Ross 458 c,195.194092,12.375724,11.51,,,
SR 12 AB c,246.831300,-24.694553,112.32,,,
SWEEPS-11 b,269.758333,-29.198194,8500.00,,,
SWEEPS-4 b,269.724667,-29.189056,8500.00,,,
TAP 26 b,64.715416,17.387936,147.00,,,
TCP J05074264+2447555 b,76.927666,24.798750,380.00,,,
TOI-1130 b,286.376000,-41.437636,58.36,,,
TOI-1130 c,286.376000,-41.437636,58.36,,,
TOI-1235 b,152.218250,69.276619,39.63,,,
TOI-125 b,23.594729,-66.675819,111.40,,,
TOI-125 c,23.594729,-66.675819,111.40,,,
TOI-125 d,23.594729,-66.675819,111.40,,,
TOI-1266 b,197.998167,65.833806,36.05,,,
TOI-1266 c,197.998167,65.833806,36.05,,,
TOI-132 b,338.399451,-43.436644,164.47,,,
TOI-1338 b,92.133208,-59.541133,403.66,,,
TOI-150.01,112.965667,-73.606153,336.00,,,
TOI-157 b,73.701417,-76.680603,362.10,,,
TOI-163 b,79.767917,-71.895528,416.50,,,
TOI-169 b,16.778667,-75.198942,412.50,,,
TOI-172 b,316.631875,-26.692858,336.47,,,
TOI-1728 b,120.610625,64.796925,60.80,,,
TOI-1899 b,299.426833,40.143347,128.40,,,
TOI-216.01,73.980208,-63.260056,178.84,,,
TOI-216.02,73.980208,-63.260056,178.84,,,
TOI-270 b,68.415500,-51.956233,22.45,,,
TOI-270 c,68.415500,-51.956233,22.45,,,
TOI-270 d,68.415500,-51.956233,22.45,,,
TOI-421 b,81.853458,-14.276958,74.94,,,
TOI-421 c,81.853458,-14.276958,74.94,,,
TOI-540 b,76.310000,-47.937639,14.01,,,
TOI-677 b,144.119375,-50.463094,142.39,,,
TOI-700 b,97.096788,-65.579312,31.07,,,
TOI-700 c,97.096788,-65.579312,31.07,,,
TOI-700 d,97.096788,-65.579312,31.07,,,
TOI-763 b,194.468542,-39.757697,95.39,,,
TOI-763 c,194.468542,-39.757697,95.39,,,
TOI-813 b,72.694042,-60.905450,265.15,,,
TOI-824 b,222.165458,-57.588867,63.71,,,
TOI-849 b,28.715796,-29.421709,224.90,,,
TRAPPIST-1 b,346.622013,-5.041274,12.43,,,
TRAPPIST-1 c,346.622013,-5.041274,12.43,,,
TRAPPIST-1 d,346.622013,-5.041274,12.43,,,
TRAPPIST-1 e,346.622013,-5.041274,12.43,,,
TRAPPIST-1 f,346.622013,-5.041274,12.43,,,
TRAPPIST-1 g,346.622013,-5.041274,12.43,,,
TRAPPIST-1 h,346.622013,-5.041274,12.43,,,
TYC 1422-614-1 b,154.277798,19.558472,759.00,,,
TYC 1422-614-1 c,154.277798,19.558472,759.00,,,
TYC 3318-01333-1 b,45.582458,49.744160,497.41,,,
TYC 3667-1280-1 b,12.887344,58.426167,481.00,,,
TYC 4282-00605-1 b,343.871704,62.239182,700.00,,,
TYC 8998-760-1 b,201.300542,-64.939081,94.60,,,
TYC 8998-760-1 c,201.300542,-64.939081,94.60,,,
Teegarden's Star b,43.253708,16.881289,3.83,,,
Teegarden's Star c,43.253708,16.881289,3.83,,,
TrES-1 b,286.041062,36.632629,160.39,,,
TrES-2 b,286.808473,49.316402,216.66,,,
TrES-3 b,268.029265,37.546154,228.00,,,
TrES-4 b,268.304354,37.211849,523.70,,,
TrES-5 b,305.221841,59.448788,364.10,,,
UKIRT-2017-BLG-001L b,266.654083,-29.211361,6300.00,,,
USco CTIO 108 b,241.475320,-18.312332,144.29,,,
USco1556 b,239.103821,-25.688953,141.00,,,
USco1621 b,245.373138,-25.495321,138.00,,,
UZ For b,53.869338,-25.739395,239.60,,,
UZ For c,53.869338,-25.739395,239.60,,,
V0391 Peg b,331.050440,26.418860,1400.00,,,
V1298 Tau b,61.331642,20.157103,108.50,,,
V1298 Tau c,61.331642,20.157103,108.50,,,
V1298 Tau d,61.331642,20.157103,108.50,,,
V1298 Tau e,61.331642,20.157103,108.50,,,
V830 Tau b,68.291803,24.562050,150.00,,,
VHS J125601.92-125723.9 b,194.008964,-12.956031,12.70,,,
WASP-1 b,5.166978,31.989990,397.29,,,
WASP-10 b,348.992912,31.462852,141.57,,,
WASP-100 b,68.959728,-64.027039,368.28,,,
WASP-101 b,98.351102,-23.486210,202.39,,,
WASP-103 b,249.314868,7.183352,470.00,,,
WASP-104 b,160.602432,7.435026,143.00,,,
WASP-105 b,24.167667,-50.659027,252.52,,,
WASP-106 b,166.429747,-5.079412,355.69,,,
WASP-107 b,188.386871,-10.146149,64.86,,,
WASP-11 b,47.368964,30.673594,125.12,,,
WASP-113 b,224.872776,46.960117,360.00,,,
WASP-114 b,327.664437,10.463482,460.00,,,
WASP-117 b,36.775432,-50.284519,158.69,,,
WASP-118 b,19.550543,2.702824,380.53,,,
WASP-119 b,55.933441,-65.193855,333.00,,,
WASP-12 b,97.636640,29.672291,432.48,,,
WASP-120 b,62.616051,-45.898220,437.00,,,
WASP-121 b,107.600275,-39.097393,270.00,,,
WASP-123 b,289.478676,-32.861130,214.00,,,
WASP-124 b,332.714323,-30.749672,433.00,,,
WASP-126 b,63.373865,-69.226807,234.00,,,
WASP-126 c,63.373865,-69.226807,234.00,,,
WASP-127 b,160.558670,-3.835064,102.00,,,
WASP-129 b,176.298965,-42.063927,246.00,,,
WASP-13 b,140.102976,33.882439,228.99,,,
WASP-130 b,203.105988,-42.475273,180.00,,,
WASP-131 b,210.193542,-30.583567,250.00,,,
WASP-132 b,217.609131,-46.159180,120.00,,,
WASP-133 b,314.575373,-35.796555,547.00,,,
WASP-135 b,267.284974,29.879107,300.00,,,
WASP-136 b,0.325750,-8.926325,164.00,,,
WASP-138 b,41.639084,-0.463922,308.00,,,
WASP-139 b,49.562229,-41.302147,230.00,,,
WASP-14 b,218.276477,21.894714,162.75,,,
WASP-140 b,60.385620,-20.451092,180.00,,,
WASP-141 b,71.824409,-17.115154,570.00,,,
WASP-142 b,140.506393,-23.946169,840.00,,,
WASP-144 b,320.762878,-40.048443,358.72,,,
WASP-145 A b,322.253754,-58.836140,91.54,,,
WASP-147 b,359.191528,-22.153164,426.00,,,
WASP-148 b,254.130583,44.302653,248.11,,,
WASP-148 c,254.130583,44.302653,248.11,,,
WASP-15 b,208.927939,-32.159607,284.35,,,
WASP-150 b,264.263083,53.021222,536.14,,,
WASP-151 b,349.063446,0.306743,458.91,,,
WASP-153 b,279.262390,40.018723,430.00,,,
WASP-156 b,32.781708,2.418000,140.00,,,
WASP-157 b,201.655197,-8.317560,337.71,,,
WASP-158 b,4.146333,-10.976417,532.92,,,
WASP-159 b,68.136497,-38.968334,730.50,,,
WASP-16 b,214.683032,-20.275484,195.20,,,
WASP-160 B b,87.679420,-27.623163,284.00,,,
WASP-161 b,126.337875,-11.501000,346.46,,,
WASP-162 b,168.292923,-17.657778,313.60,,,
WASP-163 b,256.537417,-10.413056,263.29,,,
WASP-164 b,344.873413,-60.447769,322.00,,,
WASP-165 b,357.580536,-17.077572,583.00,,,
WASP-166 b,144.875375,-20.982472,113.00,,,
WASP-167 b,196.043869,-35.549522,381.00,,,
WASP-168 b,96.744621,-46.821445,306.63,,,
WASP-169 b,127.387375,-12.944694,638.38,,,
WASP-17 b,239.962306,-28.061733,410.41,,,
WASP-170 b,135.416375,-20.720444,308.27,,,
WASP-171 b,171.845250,-44.088694,774.33,,,
WASP-172 b,199.433838,-47.237583,546.02,,,
WASP-173 A b,354.168243,-34.611279,234.54,,,
WASP-174 b,195.794006,-41.384838,414.69,,,
WASP-175 b,166.319167,-34.122306,638.38,,,
WASP-176 b,313.687250,9.179028,577.62,,,
WASP-177 b,334.796625,-1.834639,178.00,,,
WASP-178 b,227.270375,-42.704944,418.00,,,
WASP-18 b,24.354311,-45.677887,123.92,,,
WASP-18 c,24.354311,-45.677887,123.92,,,
WASP-180 A b,123.392292,-1.982750,255.80,,,
WASP-181 b,26.793208,3.133056,443.00,,,
WASP-182 b,311.673250,-41.820889,330.64,,,
WASP-183 b,163.789000,-0.737139,328.00,,,
WASP-184 b,209.517042,-30.348139,640.00,,,
WASP-185 b,214.059625,-19.542278,275.00,,,
WASP-19 b,148.417002,-45.659191,270.41,,,
WASP-190 b,7.709304,-40.573433,550.76,,,
WASP-192 b,223.658708,-38.744528,495.00,,,
WASP-2 b,307.725542,6.429536,153.89,,,
WASP-20 b,5.160559,-23.935728,210.00,,,
WASP-21 b,347.492721,18.396086,260.33,,,
WASP-22 b,52.818043,-23.819702,320.50,,,
WASP-23 b,101.127587,-42.761826,208.74,,,
WASP-24 b,227.215586,2.343304,325.05,,,
WASP-25 b,195.359879,-27.522200,212.70,,,
WASP-26 b,4.602897,-15.267305,254.51,,,
WASP-28 b,353.616152,-1.580064,410.00,,,
WASP-29 b,357.879538,-39.906719,87.82,,,
WASP-3 b,278.631793,35.661533,232.70,,,
WASP-31 b,169.439021,-19.054773,360.00,,,
WASP-32 b,3.961682,1.200451,278.17,,,
WASP-33 b,36.712746,37.550484,122.36,,,
WASP-34 b,165.399561,-23.860636,132.59,,,
WASP-35 b,76.081782,-6.229821,203.39,,,
WASP-36 b,131.580405,-8.026946,390.64,,,
WASP-37 b,221.943987,1.064966,343.00,,,
WASP-38 b,243.959845,10.032566,136.77,,,
WASP-39 b,217.326702,-3.444534,230.00,,,
WASP-4 b,353.562841,-42.061428,269.21,,,
WASP-41 b,190.618736,-30.639870,164.14,,,
WASP-41 c,190.618736,-30.639870,164.14,,,
WASP-42 b,192.981545,-42.073608,178.19,,,
WASP-43 b,154.908372,-9.806276,80.00,,,
WASP-44 b,3.903165,-11.938115,368.31,,,
WASP-45 b,5.237497,-35.998260,212.48,,,
WASP-46 b,318.736981,-55.871780,379.36,,,
WASP-47 b,331.203047,-12.018885,266.69,,,
WASP-47 c,331.203047,-12.018885,266.69,,,
WASP-47 d,331.203047,-12.018885,266.69,,,
WASP-47 e,331.203047,-12.018885,266.69,,,
WASP-48 b,291.162330,55.473160,460.14,,,
WASP-49 b,91.089427,-16.965294,195.64,,,
WASP-5 b,359.348991,-41.277149,311.88,,,
WASP-50 b,43.688073,-10.898080,185.82,,,
WASP-52 b,348.494748,8.761262,140.00,,,
WASP-53 b,31.909203,-20.661839,202.51,,,
WASP-53 c,31.909203,-20.661839,202.51,,,
WASP-54 b,205.454308,-0.128076,253.03,,,
WASP-55 b,203.758114,-17.503464,299.97,,,
WASP-56 b,183.366285,23.055698,323.99,,,
WASP-57 b,223.820104,-2.057665,402.80,,,
WASP-58 b,274.701064,45.172016,292.85,,,
WASP-59 b,349.623126,24.889290,125.00,,,
WASP-6 b,348.157246,-22.673937,198.23,,,
WASP-60 b,356.666564,31.155935,436.37,,,
WASP-61 b,75.299663,-26.054144,495.63,,,
WASP-62 b,87.139961,-63.988434,176.53,,,
WASP-63 b,94.336431,-38.323257,293.13,,,
WASP-64 b,101.115041,-32.858402,350.00,,,
WASP-65 b,133.324304,8.523038,310.00,,,
WASP-66 b,158.224966,-34.989845,507.18,,,
WASP-67 b,295.743840,-19.949596,190.49,,,
WASP-68 b,305.095785,-19.314680,227.87,,,
WASP-69 b,315.025778,-5.094404,50.03,,,
WASP-7 b,311.042609,-39.225273,163.05,,,
WASP-70 A b,315.476951,-13.433218,245.00,,,
WASP-71 b,29.263338,0.758834,366.45,,,
WASP-72 b,41.039999,-30.169039,440.17,,,
WASP-73 b,319.949610,-58.148876,319.57,,,
WASP-74 b,304.538823,-1.075676,149.85,,,
WASP-75 b,342.385707,-10.675560,260.00,,,
WASP-76 b,26.632746,2.700539,120.00,,,
WASP-77 A b,37.155115,-7.060681,105.47,,,
WASP-78 b,63.756240,-22.116434,771.13,,,
WASP-79 b,66.370903,-30.600445,248.45,,,
WASP-8 b,359.900292,-35.031391,90.19,,,
WASP-8 c,359.900292,-35.031391,90.19,,,
WASP-80 b,303.167407,-2.144208,49.86,,,
WASP-81 b,304.207886,3.294050,402.96,,,
WASP-82 b,72.660671,1.893921,277.84,,,
WASP-83 b,190.152085,-19.284243,300.00,,,
WASP-84 b,131.107099,1.860033,125.00,,,
WASP-85 A b,175.908386,6.563726,142.46,,,
WASP-87 b,185.324708,-52.840833,300.92,,,
WASP-88 b,309.511192,-48.462067,531.61,,,
WASP-89 b,313.899962,-18.971106,293.38,,,
WASP-90 b,315.531971,7.056235,340.00,,,
WASP-91 b,357.845367,-70.152832,150.59,,,
WASP-92 b,246.692108,51.041115,530.00,,,
WASP-93 b,9.458792,51.288761,250.00,,,
WASP-94 A b,313.783098,-34.135555,212.46,,,
WASP-94 B b,313.788158,-34.135521,180.00,,,
WASP-95 b,337.457189,-48.003086,138.09,,,
WASP-96 b,1.046351,-47.360626,356.02,,,
WASP-97 b,24.604338,-55.772083,151.73,,,
WASP-98 b,58.428794,-34.328194,284.05,,,
WASP-99 b,39.897688,-50.008003,159.39,,,
WD 0806-661 b,121.723902,-66.304650,19.20,,,
WD 1856+534 b,284.413917,53.509250,24.75,,,
WISEP J121756.91+162640.2 A b,184.487125,16.444500,10.10,,,
WTS-1 b,293.993200,36.290325,3200.00,,,
WTS-2 b,293.732796,36.815491,1000.00,,,
Wendelstein-1 b,299.050625,17.569961,307.98,,,
Wendelstein-2 b,297.790875,16.912547,574.40,,,
Wolf 1061 b,247.575241,-12.662594,4.31,,,
Wolf 1061 c,247.575241,-12.662594,4.31,,,
Wolf 1061 d,247.575241,-12.662594,4.31,,,
Wolf 503 b,206.847687,-6.136875,44.58,,,
XO-1 b,240.549350,28.169586,164.33,,,
XO-2 N b,117.026968,50.225800,154.94,,,
XO-2 S b,117.031174,50.217556,152.06,,,
XO-2 S c,117.031174,50.217556,152.06,,,
XO-3 b,65.469581,57.817181,214.31,,,
XO-4 b,110.388223,58.268108,274.79,,,
XO-5 b,116.716527,39.094578,278.37,,,
XO-6 b,94.793282,73.827682,237.06,,,
XO-7 b,277.478871,85.233217,234.10,,,
YZ Cet b,18.127668,-16.998966,3.60,,,
YZ Cet c,18.127668,-16.998966,3.60,,,
YZ Cet d,18.127668,-16.998966,3.60,,,
alf Ari b,31.793364,23.462423,20.21,,,
alf Tau b,68.980164,16.509302,20.43,,,
bet Cnc b,124.128838,9.185545,90.54,,,
bet Pic b,86.821198,-51.066513,19.75,,,
bet Pic c,86.821198,-51.066513,19.75,,,
bet UMi b,222.676361,74.155502,38.78,,,
eps CrB b,239.396881,26.877880,69.98,,,
eps Eri b,53.232685,-9.458262,3.22,,,
eps Ind A b,330.840240,-56.785976,3.64,,,
eps Tau b,67.154167,19.180431,49.23,,,
gam 1 Leo b,154.993149,19.841488,38.52,,,
gam Cep b,354.836884,77.632278,13.54,,,
gam Lib b,233.881577,-14.789536,47.43,,,
gam Lib c,233.881577,-14.789536,47.43,,,
iot Dra b,231.232391,58.966064,31.67,,,
kap And b,355.102112,44.333931,50.06,,,
kap CrB b,237.808044,35.657383,30.09,,,
mu Leo b,148.190903,26.006952,32.63,,,
nu Oph b,269.756622,-9.773632,46.20,,,
nu Oph c,269.756622,-9.773632,46.20,,,
ome Ser b,237.573105,2.196509,76.91,,,
